GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02
8600000US31037,31037,ZCTA5 31037,1213,161,24446,5650
8600000US31038,31038,ZCTA5 31038,265,84,57337,17710
8600000US31039,31039,ZCTA5 31039,0,98,,
8600000US31041,31041,ZCTA5 31041,450,84,19861,23157
8600000US31042,31042,ZCTA5 31042,638,97,26814,4445
8600000US31044,31044,ZCTA5 31044,918,152,25313,8343
8600000US31045,31045,ZCTA5 31045,46,39,36250,58924
8600000US31046,31046,ZCTA5 31046,1133,216,76338,11680
8600000US31047,31047,ZCTA5 31047,3582,303,82500,8002
8600000US31049,31049,ZCTA5 31049,814,180,35115,6618
8600000US31050,31050,ZCTA5 31050,278,117,52870,12841
8600000US31051,31051,ZCTA5 31051,61,39,9728,30201
8600000US31052,31052,ZCTA5 31052,3112,276,59703,9066
8600000US31054,31054,ZCTA5 31054,622,112,35147,2437
8600000US31055,31055,ZCTA5 31055,2786,311,25761,6474
8600000US31057,31057,ZCTA5 31057,837,140,34675,8046
8600000US31058,31058,ZCTA5 31058,711,179,47785,11194
8600000US31060,31060,ZCTA5 31060,971,164,24590,7406
8600000US31061,31061,ZCTA5 31061,15803,606,36459,1834
8600000US31062,31062,ZCTA5 31062,0,98,,
8600000US31063,31063,ZCTA5 31063,1698,235,24128,3419
8600000US31064,31064,ZCTA5 31064,3402,247,42159,4401
8600000US31065,31065,ZCTA5 31065,362,100,21917,13790
8600000US31066,31066,ZCTA5 31066,492,163,35500,23434
8600000US31067,31067,ZCTA5 31067,64,31,40833,29429
8600000US31068,31068,ZCTA5 31068,1467,207,36650,6579
8600000US31069,31069,ZCTA5 31069,7012,422,53988,5192
8600000US31070,31070,ZCTA5 31070,586,124,52835,9116
8600000US31071,31071,ZCTA5 31071,526,110,34018,9152
8600000US31072,31072,ZCTA5 31072,576,110,28750,10046
8600000US31075,31075,ZCTA5 31075,668,103,50759,7723
8600000US31076,31076,ZCTA5 31076,1325,151,27073,6446
8600000US31077,31077,ZCTA5 31077,470,100,31591,11832
8600000US31078,31078,ZCTA5 31078,1234,202,20943,4384
8600000US31079,31079,ZCTA5 31079,861,142,37109,7083
8600000US31081,31081,ZCTA5 31081,50,55,9516,33018
8600000US31082,31082,ZCTA5 31082,3696,272,28836,2405
8600000US31083,31083,ZCTA5 31083,113,49,31250,14940
8600000US31084,31084,ZCTA5 31084,58,57,,
8600000US31085,31085,ZCTA5 31085,391,106,53750,14940
8600000US31087,31087,ZCTA5 31087,2898,359,24116,4274
8600000US31088,31088,ZCTA5 31088,18994,511,57440,3966
8600000US31089,31089,ZCTA5 31089,1776,209,34297,7203
8600000US31090,31090,ZCTA5 31090,297,75,29028,7711
8600000US31091,31091,ZCTA5 31091,1114,325,27500,8684
8600000US31092,31092,ZCTA5 31092,2632,248,30114,4721
8600000US31093,31093,ZCTA5 31093,10679,443,37375,2866
8600000US31094,31094,ZCTA5 31094,388,106,52188,33495
8600000US31096,31096,ZCTA5 31096,2309,216,30214,3175
8600000US31097,31097,ZCTA5 31097,565,142,58350,26715
8600000US31098,31098,ZCTA5 31098,910,126,52500,8485
8600000US31201,31201,ZCTA5 31201,3196,238,20569,3596
8600000US31204,31204,ZCTA5 31204,12521,448,29201,3321
8600000US31206,31206,ZCTA5 31206,9802,414,23794,1364
8600000US31207,31207,ZCTA5 31207,10,16,,
8600000US31210,31210,ZCTA5 31210,12017,462,59052,4208
8600000US31211,31211,ZCTA5 31211,6946,342,41530,5683
8600000US31213,31213,ZCTA5 31213,0,98,,
8600000US31216,31216,ZCTA5 31216,5579,304,62042,5617
8600000US31217,31217,ZCTA5 31217,6716,395,27941,2452
8600000US31220,31220,ZCTA5 31220,5139,284,55940,5410
8600000US31301,31301,ZCTA5 31301,1945,207,35196,5775
8600000US31302,31302,ZCTA5 31302,2905,307,62913,6173
8600000US31303,31303,ZCTA5 31303,942,142,63846,33545
8600000US31304,31304,ZCTA5 31304,0,98,,
8600000US31305,31305,ZCTA5 31305,2599,330,37750,8057
8600000US31307,31307,ZCTA5 31307,200,119,16250,70681
8600000US31308,31308,ZCTA5 31308,2446,201,47129,8146
8600000US31309,31309,ZCTA5 31309,324,90,47333,31459
8600000US31312,31312,ZCTA5 31312,5260,337,57006,4173
8600000US31313,31313,ZCTA5 31313,15502,495,44657,2432
8600000US31314,31314,ZCTA5 31314,0,98,,
8600000US31315,31315,ZCTA5 31315,2224,166,39010,5462
8600000US31316,31316,ZCTA5 31316,3153,288,46218,5743
8600000US31318,31318,ZCTA5 31318,141,69,67961,54381
8600000US31320,31320,ZCTA5 31320,3471,270,54149,8853
8600000US31321,31321,ZCTA5 31321,2417,242,41875,6161
8600000US31322,31322,ZCTA5 31322,6995,368,70788,6032
8600000US31323,31323,ZCTA5 31323,729,155,28750,12405
8600000US31324,31324,ZCTA5 31324,7178,258,81481,8000
8600000US31326,31326,ZCTA5 31326,6546,340,64665,3657
8600000US31327,31327,ZCTA5 31327,78,78,58661,80760
8600000US31328,31328,ZCTA5 31328,1441,190,52490,5702
8600000US31329,31329,ZCTA5 31329,3203,340,46949,7701
8600000US31331,31331,ZCTA5 31331,2753,280,37057,11920
8600000US31401,31401,ZCTA5 31401,8264,319,21570,2815
8600000US31404,31404,ZCTA5 31404,11708,368,31083,1833
8600000US31405,31405,ZCTA5 31405,13319,363,42710,3123
8600000US31406,31406,ZCTA5 31406,13505,393,47696,2787
8600000US31407,31407,ZCTA5 31407,2340,285,50813,7849
8600000US31408,31408,ZCTA5 31408,3252,276,37741,5294
8600000US31409,31409,ZCTA5 31409,0,98,,
8600000US31410,31410,ZCTA5 31410,10008,315,66065,3281
8600000US31411,31411,ZCTA5 31411,3734,225,103500,10684
8600000US31415,31415,ZCTA5 31415,4290,256,25812,3091
8600000US31419,31419,ZCTA5 31419,20387,524,48263,1734
8600000US31501,31501,ZCTA5 31501,5841,322,31308,2479
8600000US31503,31503,ZCTA5 31503,7503,349,39372,3771
8600000US31510,31510,ZCTA5 31510,3446,231,32105,3164
8600000US31512,31512,ZCTA5 31512,737,123,42042,7686
8600000US31513,31513,ZCTA5 31513,6197,310,35330,2737
8600000US31516,31516,ZCTA5 31516,5345,238,36482,3959
8600000US31518,31518,ZCTA5 31518,245,77,35391,11350
8600000US31519,31519,ZCTA5 31519,1380,169,33523,4702
8600000US31520,31520,ZCTA5 31520,8471,420,29661,3078
8600000US31522,31522,ZCTA5 31522,6740,311,85369,7017
8600000US31523,31523,ZCTA5 31523,4731,301,61418,5853
8600000US31524,31524,ZCTA5 31524,0,98,,
8600000US31525,31525,ZCTA5 31525,10452,475,48170,3844
8600000US31527,31527,ZCTA5 31527,445,110,74632,11158
8600000US31532,31532,ZCTA5 31532,406,106,56579,37685
8600000US31533,31533,ZCTA5 31533,6056,391,30042,3446
8600000US31535,31535,ZCTA5 31535,4167,428,42052,3256
8600000US31537,31537,ZCTA5 31537,3071,269,42799,2790
8600000US31539,31539,ZCTA5 31539,5296,236,33913,3441
8600000US31542,31542,ZCTA5 31542,1043,162,27798,11314
8600000US31543,31543,ZCTA5 31543,1488,250,43214,10386
8600000US31544,31544,ZCTA5 31544,351,118,19263,11653
8600000US31545,31545,ZCTA5 31545,5773,302,37447,4344
8600000US31546,31546,ZCTA5 31546,2273,169,41875,5821
8600000US31547,31547,ZCTA5 31547,79,67,44327,75299
8600000US31548,31548,ZCTA5 31548,7317,355,52557,3306
8600000US31549,31549,ZCTA5 31549,966,168,21639,3441
8600000US31550,31550,ZCTA5 31550,324,103,63116,20145
8600000US31551,31551,ZCTA5 31551,392,131,36719,20158
8600000US31552,31552,ZCTA5 31552,426,104,42368,7412
8600000US31553,31553,ZCTA5 31553,1654,227,32417,3149
8600000US31554,31554,ZCTA5 31554,2105,245,28933,2583
8600000US31555,31555,ZCTA5 31555,1073,174,37917,13046
8600000US31556,31556,ZCTA5 31556,40,17,23214,25788
8600000US31557,31557,ZCTA5 31557,1250,196,39559,11809
8600000US31558,31558,ZCTA5 31558,7055,394,52058,3614
8600000US31560,31560,ZCTA5 31560,1099,139,39233,4698
8600000US31561,31561,ZCTA5 31561,95,64,122583,181550
8600000US31562,31562,ZCTA5 31562,701,113,35771,13136
8600000US31563,31563,ZCTA5 31563,586,116,39712,13607
8600000US31565,31565,ZCTA5 31565,895,130,39152,11806
8600000US31566,31566,ZCTA5 31566,1423,217,46637,13199
8600000US31567,31567,ZCTA5 31567,408,116,39031,22159
8600000US31568,31568,ZCTA5 31568,394,94,26862,4929
8600000US31569,31569,ZCTA5 31569,2236,185,51618,8053
8600000US31601,31601,ZCTA5 31601,11458,384,25862,1332
8600000US31602,31602,ZCTA5 31602,12963,425,39942,3087
8600000US31605,31605,ZCTA5 31605,7447,295,56214,3278
8600000US31606,31606,ZCTA5 31606,1408,166,47429,7023
8600000US31620,31620,ZCTA5 31620,4023,276,38979,8457
8600000US31622,31622,ZCTA5 31622,865,160,32663,7629
8600000US31623,31623,ZCTA5 31623,15,16,29750,17662
8600000US31624,31624,ZCTA5 31624,288,84,35776,15870
8600000US31625,31625,ZCTA5 31625,530,131,50326,9773
8600000US31626,31626,ZCTA5 31626,1462,121,29735,6626
8600000US31627,31627,ZCTA5 31627,128,57,17125,7902
8600000US31629,31629,ZCTA5 31629,356,118,47727,35961
8600000US31630,31630,ZCTA5 31630,264,113,27353,8458
8600000US31631,31631,ZCTA5 31631,286,105,22067,8584
8600000US31632,31632,ZCTA5 31632,3712,281,50180,5104
8600000US31634,31634,ZCTA5 31634,2137,152,33548,7742
8600000US31635,31635,ZCTA5 31635,1962,256,38158,10464
8600000US31636,31636,ZCTA5 31636,3555,279,44028,5122
8600000US31637,31637,ZCTA5 31637,1065,165,23750,6844
8600000US31638,31638,ZCTA5 31638,372,130,27935,20905
8600000US31639,31639,ZCTA5 31639,4018,301,32167,6682
8600000US31641,31641,ZCTA5 31641,692,149,51250,12370
8600000US31642,31642,ZCTA5 31642,1663,145,32798,4416
8600000US31643,31643,ZCTA5 31643,3283,238,40724,11184
8600000US31645,31645,ZCTA5 31645,1900,259,42545,3879
8600000US31647,31647,ZCTA5 31647,1200,175,34773,5511
8600000US31648,31648,ZCTA5 31648,297,117,24375,22700
8600000US31649,31649,ZCTA5 31649,537,150,40868,8042
8600000US31650,31650,ZCTA5 31650,1113,150,26597,9526
8600000US31698,31698,ZCTA5 31698,0,98,,
8600000US31699,31699,ZCTA5 31699,0,98,,
8600000US31701,31701,ZCTA5 31701,8246,316,21049,1771
8600000US31705,31705,ZCTA5 31705,11658,433,27335,1941
8600000US31707,31707,ZCTA5 31707,10955,375,36596,2086
8600000US31709,31709,ZCTA5 31709,5516,291,36077,5665
8600000US31711,31711,ZCTA5 31711,422,121,27027,11567
8600000US31712,31712,ZCTA5 31712,468,107,26903,8961
8600000US31714,31714,ZCTA5 31714,2245,191,27202,3106
8600000US31716,31716,ZCTA5 31716,1069,137,43958,12526
8600000US31719,31719,ZCTA5 31719,3583,218,31045,6137
8600000US31720,31720,ZCTA5 31720,164,59,13333,11428
8600000US31721,31721,ZCTA5 31721,7487,323,63030,4128
8600000US31722,31722,ZCTA5 31722,160,53,25208,6007
8600000US31730,31730,ZCTA5 31730,3463,295,39572,8492
8600000US31733,31733,ZCTA5 31733,671,125,60156,19876
8600000US31735,31735,ZCTA5 31735,231,81,44665,16346
8600000US31738,31738,ZCTA5 31738,764,114,40081,14780
8600000US31743,31743,ZCTA5 31743,168,61,27656,9653
8600000US31744,31744,ZCTA5 31744,1093,149,39673,10158
8600000US31747,31747,ZCTA5 31747,86,32,19063,8148
8600000US31749,31749,ZCTA5 31749,1136,172,31818,14370
8600000US31750,31750,ZCTA5 31750,6776,295,33000,3804
8600000US31756,31756,ZCTA5 31756,353,122,65625,73685
8600000US31757,31757,ZCTA5 31757,3833,244,40685,4848
8600000US31763,31763,ZCTA5 31763,7970,315,55903,4631
8600000US31764,31764,ZCTA5 31764,668,117,41900,5670
8600000US31765,31765,ZCTA5 31765,986,114,29643,10554
8600000US31768,31768,ZCTA5 31768,8814,450,33188,1372
8600000US31771,31771,ZCTA5 31771,2064,189,34556,5393
8600000US31772,31772,ZCTA5 31772,151,59,33523,26565
8600000US31773,31773,ZCTA5 31773,1368,157,46570,9500
8600000US31774,31774,ZCTA5 31774,2132,254,34760,7301
8600000US31775,31775,ZCTA5 31775,975,157,24479,7727
8600000US31778,31778,ZCTA5 31778,999,177,35591,2790
8600000US31779,31779,ZCTA5 31779,3313,246,31139,3591
8600000US31780,31780,ZCTA5 31780,892,142,30957,7987
8600000US31781,31781,ZCTA5 31781,637,102,37228,7565
8600000US31783,31783,ZCTA5 31783,421,105,38973,9482
8600000US31784,31784,ZCTA5 31784,286,69,32500,10723
8600000US31787,31787,ZCTA5 31787,555,104,27587,5206
8600000US31788,31788,ZCTA5 31788,3303,273,35545,5458
8600000US31789,31789,ZCTA5 31789,584,97,31528,14809
8600000US31790,31790,ZCTA5 31790,611,134,45438,14127
8600000US31791,31791,ZCTA5 31791,4548,293,37471,6586
8600000US31792,31792,ZCTA5 31792,9307,362,32039,3520
8600000US31793,31793,ZCTA5 31793,2659,224,50576,4159
8600000US31794,31794,ZCTA5 31794,9769,419,33236,4093
8600000US31795,31795,ZCTA5 31795,641,113,46378,5196
8600000US31796,31796,ZCTA5 31796,515,111,33717,7548
8600000US31798,31798,ZCTA5 31798,265,97,48139,28226
8600000US31801,31801,ZCTA5 31801,880,165,25758,2828
8600000US31803,31803,ZCTA5 31803,2240,234,30926,4269
8600000US31804,31804,ZCTA5 31804,1872,161,80439,10455
8600000US31805,31805,ZCTA5 31805,1012,111,43125,19449
8600000US31806,31806,ZCTA5 31806,1714,147,34032,4468
8600000US31807,31807,ZCTA5 31807,603,125,79950,29412
8600000US31808,31808,ZCTA5 31808,2275,196,78405,10708
8600000US31810,31810,ZCTA5 31810,65,33,38438,10108
8600000US31811,31811,ZCTA5 31811,2053,190,54828,11838
8600000US31812,31812,ZCTA5 31812,263,94,26424,18153
8600000US31814,31814,ZCTA5 31814,68,45,45667,45873
8600000US31815,31815,ZCTA5 31815,1170,138,34071,7441
8600000US31816,31816,ZCTA5 31816,2302,227,30833,6744
8600000US31820,31820,ZCTA5 31820,3037,212,98424,12128
8600000US31821,31821,ZCTA5 31821,200,90,30982,15266
8600000US31822,31822,ZCTA5 31822,2042,194,44676,14660
8600000US31823,31823,ZCTA5 31823,292,68,53333,33308
8600000US31824,31824,ZCTA5 31824,843,128,22487,8086
8600000US31825,31825,ZCTA5 31825,927,131,27461,3771
8600000US31826,31826,ZCTA5 31826,855,144,37011,11293
8600000US31827,31827,ZCTA5 31827,1129,137,32708,15341
8600000US31829,31829,ZCTA5 31829,464,82,96736,20706
8600000US31830,31830,ZCTA5 31830,858,126,40747,6591
8600000US31831,31831,ZCTA5 31831,1195,180,46745,8682
8600000US31832,31832,ZCTA5 31832,126,64,49643,13646
8600000US31833,31833,ZCTA5 31833,2622,279,38266,6795
8600000US31836,31836,ZCTA5 31836,466,94,34265,13599
8600000US31901,31901,ZCTA5 31901,3268,272,18143,4365
8600000US31903,31903,ZCTA5 31903,8150,328,21694,1732
8600000US31904,31904,ZCTA5 31904,12923,449,45921,3247
8600000US31905,31905,ZCTA5 31905,2531,284,49481,1630
8600000US31906,31906,ZCTA5 31906,9053,271,34146,3636
8600000US31907,31907,ZCTA5 31907,21246,546,41965,1823
8600000US31909,31909,ZCTA5 31909,13664,430,55715,3058
8600000US32003,32003,ZCTA5 32003,10033,360,89815,5062
8600000US32008,32008,ZCTA5 32008,2027,266,34893,4800
8600000US32009,32009,ZCTA5 32009,992,133,55909,13065
8600000US32011,32011,ZCTA5 32011,5257,308,56629,4183
8600000US32024,32024,ZCTA5 32024,7286,494,38179,3456
8600000US32025,32025,ZCTA5 32025,7353,344,40523,3344
8600000US32026,32026,ZCTA5 32026,0,104,,
8600000US32033,32033,ZCTA5 32033,1681,182,57873,9779
8600000US32034,32034,ZCTA5 32034,12570,528,64425,4020
8600000US32038,32038,ZCTA5 32038,3173,364,41191,3527
8600000US32040,32040,ZCTA5 32040,2560,265,54464,8037
8600000US32043,32043,ZCTA5 32043,8426,355,57747,4187
8600000US32044,32044,ZCTA5 32044,656,172,44813,19661
8600000US32046,32046,ZCTA5 32046,3153,281,45639,4222
8600000US32052,32052,ZCTA5 32052,2640,215,38840,4595
8600000US32053,32053,ZCTA5 32053,1162,153,33929,8101
8600000US32054,32054,ZCTA5 32054,3252,270,44228,6105
8600000US32055,32055,ZCTA5 32055,6406,393,33908,3528
8600000US32058,32058,ZCTA5 32058,1454,159,50833,9360
8600000US32059,32059,ZCTA5 32059,811,141,46420,16845
8600000US32060,32060,ZCTA5 32060,8152,459,41440,2737
8600000US32061,32061,ZCTA5 32061,58,55,67500,27873
8600000US32062,32062,ZCTA5 32062,833,189,35226,6656
8600000US32063,32063,ZCTA5 32063,4407,310,44258,5514
8600000US32064,32064,ZCTA5 32064,2623,298,30048,5920
8600000US32065,32065,ZCTA5 32065,10808,445,64742,3416
8600000US32066,32066,ZCTA5 32066,1918,216,50575,4258
8600000US32068,32068,ZCTA5 32068,17295,589,56374,2481
8600000US32071,32071,ZCTA5 32071,989,223,34779,21522
8600000US32072,32072,ZCTA5 32072,19,24,47841,5869
8600000US32073,32073,ZCTA5 32073,15160,551,51909,2168
8600000US32079,32079,ZCTA5 32079,155,47,35568,8224
8600000US32080,32080,ZCTA5 32080,9593,461,56903,5683
8600000US32081,32081,ZCTA5 32081,1235,179,85938,27392
8600000US32082,32082,ZCTA5 32082,11993,419,88923,4752
8600000US32083,32083,ZCTA5 32083,578,97,54632,10281
8600000US32084,32084,ZCTA5 32084,12072,538,39587,2752
8600000US32086,32086,ZCTA5 32086,10093,321,50075,3116
8600000US32087,32087,ZCTA5 32087,1277,202,39402,11874
8600000US32091,32091,ZCTA5 32091,5464,354,39031,2323
8600000US32092,32092,ZCTA5 32092,9155,346,81004,8277
8600000US32094,32094,ZCTA5 32094,910,202,38047,22053
8600000US32095,32095,ZCTA5 32095,2470,260,54948,8242
8600000US32096,32096,ZCTA5 32096,1033,144,30521,10403
8600000US32097,32097,ZCTA5 32097,5662,351,55939,3353
8600000US32102,32102,ZCTA5 32102,1092,131,33375,6532
8600000US32110,32110,ZCTA5 32110,2665,275,37660,5475
8600000US32112,32112,ZCTA5 32112,2811,321,28280,3293
8600000US32113,32113,ZCTA5 32113,2117,271,36580,6552
8600000US32114,32114,ZCTA5 32114,13046,613,23433,2335
8600000US32117,32117,ZCTA5 32117,9746,525,30782,3088
8600000US32118,32118,ZCTA5 32118,8201,565,38864,2381
8600000US32119,32119,ZCTA5 32119,9079,385,37324,1924
8600000US32124,32124,ZCTA5 32124,1119,217,61013,8688
8600000US32127,32127,ZCTA5 32127,12124,508,47345,4705
8600000US32128,32128,ZCTA5 32128,6739,329,70368,6070
8600000US32129,32129,ZCTA5 32129,8632,360,41920,2753
8600000US32130,32130,ZCTA5 32130,1763,224,48486,6984
8600000US32131,32131,ZCTA5 32131,1647,153,41815,13907
8600000US32132,32132,ZCTA5 32132,2809,246,40713,3335
8600000US32133,32133,ZCTA5 32133,35,57,,
8600000US32134,32134,ZCTA5 32134,3300,322,33955,2573
8600000US32136,32136,ZCTA5 32136,3283,231,47153,5212
8600000US32137,32137,ZCTA5 32137,14985,495,52248,2304
8600000US32139,32139,ZCTA5 32139,413,162,27297,24913
8600000US32140,32140,ZCTA5 32140,643,193,35313,40281
8600000US32141,32141,ZCTA5 32141,7341,339,48375,4506
8600000US32145,32145,ZCTA5 32145,1806,195,39625,3307
8600000US32147,32147,ZCTA5 32147,73,55,107719,143431
8600000US32148,32148,ZCTA5 32148,4321,308,32396,2662
8600000US32157,32157,ZCTA5 32157,144,71,39259,11097
8600000US32159,32159,ZCTA5 32159,16136,590,41158,2219
8600000US32162,32162,ZCTA5 32162,20233,670,53404,2503
8600000US32164,32164,ZCTA5 32164,14623,575,47446,3064
8600000US32168,32168,ZCTA5 32168,10973,444,49555,3756
8600000US32169,32169,ZCTA5 32169,4682,302,54527,4999
8600000US32174,32174,ZCTA5 32174,19278,657,48391,2419
8600000US32176,32176,ZCTA5 32176,7188,350,43579,4231
8600000US32177,32177,ZCTA5 32177,10365,465,33067,3074
8600000US32179,32179,ZCTA5 32179,3223,292,33037,4307
8600000US32180,32180,ZCTA5 32180,1260,142,33793,5622
8600000US32181,32181,ZCTA5 32181,1016,184,25855,8428
8600000US32187,32187,ZCTA5 32187,1006,171,41444,13499
8600000US32189,32189,ZCTA5 32189,2570,273,35529,4162
8600000US32190,32190,ZCTA5 32190,311,114,31283,12432
8600000US32193,32193,ZCTA5 32193,399,102,19704,25395
8600000US32195,32195,ZCTA5 32195,1239,144,35542,7176
8600000US32202,32202,ZCTA5 32202,1707,180,15279,2979
8600000US32204,32204,ZCTA5 32204,3252,239,32692,2774
8600000US32205,32205,ZCTA5 32205,12286,438,40199,2267
8600000US32206,32206,ZCTA5 32206,7017,372,25291,2453
8600000US32207,32207,ZCTA5 32207,14517,463,41169,2168
8600000US32208,32208,ZCTA5 32208,11931,345,34095,1711
8600000US32209,32209,ZCTA5 32209,13925,549,22818,1549
8600000US32210,32210,ZCTA5 32210,22304,667,45948,1775
8600000US32211,32211,ZCTA5 32211,11876,443,40345,3648
8600000US32212,32212,ZCTA5 32212,174,75,51389,35876
8600000US32216,32216,ZCTA5 32216,13270,416,49003,3539
8600000US32217,32217,ZCTA5 32217,8253,300,50562,3152
8600000US32218,32218,ZCTA5 32218,18815,485,52333,2583
8600000US32219,32219,ZCTA5 32219,4397,321,46607,9355
8600000US32220,32220,ZCTA5 32220,4718,277,52053,4648
8600000US32221,32221,ZCTA5 32221,9608,366,57168,3636
8600000US32222,32222,ZCTA5 32222,2997,255,64058,7060
8600000US32223,32223,ZCTA5 32223,9329,239,77086,4370
8600000US32224,32224,ZCTA5 32224,13936,516,62118,3602
8600000US32225,32225,ZCTA5 32225,19454,480,65542,2077
8600000US32226,32226,ZCTA5 32226,5334,241,72188,8310
8600000US32227,32227,ZCTA5 32227,436,94,41250,4736
8600000US32228,32228,ZCTA5 32228,0,104,,
8600000US32233,32233,ZCTA5 32233,8882,281,48421,4406
8600000US32234,32234,ZCTA5 32234,2240,221,44728,7096
8600000US32244,32244,ZCTA5 32244,21834,613,48608,1962
8600000US32246,32246,ZCTA5 32246,16971,441,55690,2845
8600000US32250,32250,ZCTA5 32250,11334,427,60541,4129
8600000US32254,32254,ZCTA5 32254,4996,266,27528,2572
8600000US32256,32256,ZCTA5 32256,17664,622,55726,3354
8600000US32257,32257,ZCTA5 32257,14472,417,55630,2079
8600000US32258,32258,ZCTA5 32258,9102,282,79049,3872
8600000US32259,32259,ZCTA5 32259,11693,287,98117,5609
8600000US32266,32266,ZCTA5 32266,3330,182,62407,7238
8600000US32277,32277,ZCTA5 32277,11197,320,46993,2702
8600000US32301,32301,ZCTA5 32301,12418,441,37370,2193
8600000US32303,32303,ZCTA5 32303,20241,507,43715,2054
8600000US32304,32304,ZCTA5 32304,17026,706,17973,2069
8600000US32305,32305,ZCTA5 32305,7841,403,35731,2674
8600000US32308,32308,ZCTA5 32308,9380,365,55324,6390
8600000US32309,32309,ZCTA5 32309,11620,328,83868,4668
8600000US32310,32310,ZCTA5 32310,7017,355,31769,2570
8600000US32311,32311,ZCTA5 32311,7422,283,60128,5394
8600000US32312,32312,ZCTA5 32312,11422,373,92740,4306
8600000US32317,32317,ZCTA5 32317,5111,278,93067,6740
8600000US32320,32320,ZCTA5 32320,1493,190,27124,7004
8600000US32321,32321,ZCTA5 32321,1505,169,44432,8229
8600000US32322,32322,ZCTA5 32322,1448,271,36389,8184
8600000US32323,32323,ZCTA5 32323,117,72,21467,48634
8600000US32324,32324,ZCTA5 32324,1701,234,32003,6530
8600000US32327,32327,ZCTA5 32327,9060,336,54547,4937
8600000US32328,32328,ZCTA5 32328,1338,163,51194,11777
8600000US32330,32330,ZCTA5 32330,329,101,17768,13321
8600000US32331,32331,ZCTA5 32331,1788,239,45746,6765
8600000US32332,32332,ZCTA5 32332,530,130,24483,6429
8600000US32333,32333,ZCTA5 32333,4127,271,47094,5745
8600000US32334,32334,ZCTA5 32334,637,114,21799,9005
8600000US32336,32336,ZCTA5 32336,596,186,31371,11926
8600000US32340,32340,ZCTA5 32340,4018,285,34678,2085
8600000US32343,32343,ZCTA5 32343,1102,134,42821,8933
8600000US32344,32344,ZCTA5 32344,4609,288,42140,3881
8600000US32346,32346,ZCTA5 32346,777,173,56771,23662
8600000US32347,32347,ZCTA5 32347,2922,248,39135,4547
8600000US32348,32348,ZCTA5 32348,3749,272,36875,5077
8600000US32350,32350,ZCTA5 32350,646,177,44732,22243
8600000US32351,32351,ZCTA5 32351,6592,411,29736,3983
8600000US32352,32352,ZCTA5 32352,2107,270,36146,14550
8600000US32355,32355,ZCTA5 32355,99,37,80568,7193
8600000US32356,32356,ZCTA5 32356,37,41,21713,154796
8600000US32358,32358,ZCTA5 32358,814,168,52500,8728
8600000US32359,32359,ZCTA5 32359,737,230,40511,7371
8600000US32361,32361,ZCTA5 32361,106,69,21979,112791
8600000US32399,32399,ZCTA5 32399,10,17,,
8600000US32401,32401,ZCTA5 32401,10071,496,36245,3171
8600000US32403,32403,ZCTA5 32403,788,116,43261,9836
8600000US32404,32404,ZCTA5 32404,14167,601,51703,2030
8600000US32405,32405,ZCTA5 32405,12609,469,48239,2234
8600000US32407,32407,ZCTA5 32407,3945,389,49207,10034
8600000US32408,32408,ZCTA5 32408,7374,541,48132,7873
8600000US32409,32409,ZCTA5 32409,3192,267,54514,14870
8600000US32410,32410,ZCTA5 32410,406,93,45677,3376
8600000US32413,32413,ZCTA5 32413,5567,489,55711,5391
8600000US32420,32420,ZCTA5 32420,744,103,43971,4276
8600000US32421,32421,ZCTA5 32421,1406,198,29577,5236
8600000US32423,32423,ZCTA5 32423,499,95,48542,13087
8600000US32424,32424,ZCTA5 32424,2528,226,29058,4874
8600000US32425,32425,ZCTA5 32425,4773,235,36319,3946
8600000US32426,32426,ZCTA5 32426,364,88,30392,6335
8600000US32427,32427,ZCTA5 32427,476,91,33750,9514
8600000US32428,32428,ZCTA5 32428,5957,344,37330,4497
8600000US32430,32430,ZCTA5 32430,462,118,36923,9640
8600000US32431,32431,ZCTA5 32431,1839,201,33802,9956
8600000US32432,32432,ZCTA5 32432,0,104,,
8600000US32433,32433,ZCTA5 32433,5537,374,38511,5054
8600000US32435,32435,ZCTA5 32435,3011,315,29688,7093
8600000US32437,32437,ZCTA5 32437,187,61,25885,8111
8600000US32438,32438,ZCTA5 32438,1393,217,38292,6693
8600000US32439,32439,ZCTA5 32439,3010,263,43222,5190
8600000US32440,32440,ZCTA5 32440,2211,200,30134,8236
8600000US32442,32442,ZCTA5 32442,1321,226,39322,1812
8600000US32443,32443,ZCTA5 32443,900,151,37378,3730
8600000US32444,32444,ZCTA5 32444,7390,424,62223,3038
8600000US32445,32445,ZCTA5 32445,526,92,36983,5409
8600000US32446,32446,ZCTA5 32446,3823,301,58191,6321
8600000US32447,32447,ZCTA5 32447,0,104,,
8600000US32448,32448,ZCTA5 32448,3394,314,32867,7130
8600000US32449,32449,ZCTA5 32449,197,85,44018,10019
8600000US32455,32455,ZCTA5 32455,1574,230,35469,7009
8600000US32456,32456,ZCTA5 32456,3354,275,45504,3229
8600000US32459,32459,ZCTA5 32459,4925,397,56761,6417
8600000US32460,32460,ZCTA5 32460,1619,201,34059,6387
8600000US32461,32461,ZCTA5 32461,20,33,,
8600000US32462,32462,ZCTA5 32462,1390,170,35724,5484
8600000US32463,32463,ZCTA5 32463,41,24,33750,25783
8600000US32464,32464,ZCTA5 32464,1457,215,32696,4870
