fips,gini_cnty,income_cnty,black_cnty,pop_cnty,perc_bush04
30015,0.419,3.8664,0.00268045184759717,0.5223,0.662642290444981
30017,0.406,3.8627,0.00233623865576422,1.1129,0.659723613058282
30019,0.444,3.43,0,0.1483,0.687668766876688
30021,0.407,4.7706,0.00596700596700597,0.8547,0.64940328754785
30023,0.42,3.3429,0.0148715637674628,0.8876,0.382907880133185
30025,0.405,5.3889,0,0.2657,0.794335805799056
30027,0.435,3.6568,0.00820110536637547,1.1218,0.727556724761592
30029,0.435,4.5258,0.00198483677025514,8.6657,0.682579322310139
30031,0.433,4.9343,0.00491147783478944,8.6532,0.56888527175157
30033,0.424,3.288,0,0.1135,0.907692307692308
30035,0.433,4.1009,0.0040265453732011,1.3411,0.404603806994245
30037,0.383,3.6029,0,0.0873,0.763005780346821
30039,0.453,3.5247,0,0.288,0.730523627075351
30041,0.422,4.4833,0.00389436534014847,1.6434,0.530497956712578
30043,0.389,5.6294,0.00234128770823953,1.1105,0.664304235090752
30045,0.447,3.99,0,0.2077,0.741352201257862
30047,0.428,3.9048,0.00205389709267325,2.8239,0.584200758492697
30049,0.42,5.0245,0.0030791764451324,6.0081,0.557527228310657
30051,0.459,3.931,0,0.21,0.71609756097561
30053,0.414,3.2644,0.00443897743074126,1.8698,0.708488862131246
30055,0.373,4.0903,0,0.1747,0.701863354037267
30057,0.402,4.2054,0.00273448181569593,0.7314,0.736139630390144
30059,0.45,3.3365,0,0.1628,0.726326742976067
30061,0.389,3.682,0,0.3898,0.679802955665025
30063,0.474,4.122,0.00585968931340345,10.5637,0.461661526599846
30065,0.448,3.3,0,0.4413,0.746295464750786
30067,0.454,3.973,0,1.5935,0.589448974549049
30069,0.393,3.8833,0.013671875,0.0512,0.794425087108014
30071,0.396,3.708,0,0.3959,0.778913144449605
30073,0.449,3.279,0.00744626840412929,0.5909,0.653954802259887
30075,0.4,3.9489,0,0.1668,0.838393731635651
30077,0.363,4.0329,0.00878560294742809,0.7057,0.71304347826087
30079,0.442,3.6618,0,0.1004,0.744884038199181
30081,0.443,4.2654,0.000349475786320519,4.006,0.675590068458159
30083,0.426,4.9553,0,0.9128,0.727145195230302
30085,0.439,3.4731,0,1.0231,0.439450686641698
30087,0.411,4.3269,0.00633741258741259,0.9152,0.55815263306111
30089,0.416,3.1521,0.00328767123287671,1.095,0.68399209486166
30091,0.443,3.9091,0.000280269058295964,0.3568,0.572628458498024
30093,0.412,3.7324,0.00204642638973732,3.274,0.399411617426139
30095,0.401,5.5401,0.00524903767642599,0.8573,0.733247753530167
30097,0.419,4.3016,0,0.3675,0.766326530612245
30099,0.425,3.936,0.00244618395303327,0.6132,0.671076368009621
30101,0.408,4.1322,0.00684931506849315,0.511,0.689925861317052
30103,0.368,4.3553,0,0.0912,0.729559748427673
30105,0.434,3.8559,0.00624274099883856,0.6888,0.624621594349142
30107,0.426,3.0375,0,0.2018,0.731327800829875
30109,0.434,3.2154,0.00759219088937093,0.0922,0.730700179533214
30111,0.433,4.6967,0.0108804010367712,14.0436,0.621424335051782
31001,0.423,4.4524,0.00593507751937985,3.3024,0.701407584031998
31003,0.415,3.5883,0.00222915737851092,0.6729,0.811555555555556
31005,0.306,4.475,0,0.0364,0.901515151515151
31007,0.498,3.2833,0,0.0824,0.867441860465116
31009,0.331,3.5694,0,0.0471,0.891566265060241
31011,0.414,4.3891,0,0.5531,0.803067270826072
31013,0.388,4.5,0.0049859486900553,1.1031,0.664839467501958
31015,0.399,3.306,0,0.212,0.798586572438163
31017,0.497,2.6676,0.0012586532410321,0.3178,0.835495283018868
31019,0.426,4.63,0.0084007397998975,4.4877,0.768779407694437
31021,0.424,4.3333,0.0032638001986661,0.7047,0.644598337950139
31023,0.358,4.5226,0.00166349809885932,0.8416,0.729709968315866
31025,0.364,6.2527,0.00439301823887037,2.5495,0.677966101694915
31027,0.427,4.243,0.000466091820088557,0.8582,0.750498559716375
31029,0.378,3.7192,0,0.3702,0.848565356004251
31031,0.424,3.9089,0.000879971840901091,0.5682,0.831009296148738
31033,0.399,4.7115,0,0.9829,0.804978354978355
31035,0.424,3.9642,0.000157878118092832,0.6334,0.765065769348425
31037,0.374,4.5919,0,1.01,0.715390991986737
31039,0.418,4.19,0,0.933,0.768962308050256
31041,0.408,4.2282,0.00100973012667523,1.0894,0.809387316374059
31043,0.386,4.4564,0.0016260162601626,2.0295,0.537597503900156
31045,0.47,3.1052,0.0200320512820513,0.8736,0.707584050039093
31047,0.408,4.0842,0.00935898987454113,2.4789,0.77432206657242
31049,0.414,3.8933,0.000503018108651912,0.1988,0.784541062801932
31051,0.366,4.2016,0.0006426735218509,0.6224,0.678222820599125
31053,0.405,4.4904,0.00480796108905909,3.5774,0.667524922426883
31055,0.461,5.0107,0.109346727209558,49.7939,0.59110711853261
31057,0.466,3.8346,0,0.1939,0.818702290076336
31059,0.393,4.2464,0.0254503387869774,0.6051,0.731100478468899
31061,0.42,3.5259,0,0.3187,0.751176470588235
31063,0.417,4.1676,0,0.2643,0.801801801801802
31065,0.404,3.8406,0,0.4681,0.792892156862745
31067,0.404,4.1569,0.00239808153477218,2.2935,0.638270882123341
31069,0.398,3.3692,0.000538793103448276,0.1856,0.822033898305085
31071,0.382,3.5455,0,0.1902,0.79466929911155
31073,0.442,4.3487,0.0020703933747412,0.1932,0.796777081468218
31075,0.385,3.7,0,0.0608,0.891139240506329
31077,0.374,3.8355,0.00895904436860068,0.2344,0.696284329563813
31079,0.408,4.6215,0.0141910219332124,5.5669,0.693659730722154
31081,0.372,4.9618,0.001397548914212,0.9302,0.779568767008583
31083,0.446,3.9565,0,0.335,0.777124532335649
31085,0.371,3.9427,0,0.1044,0.885135135135135
31087,0.381,3.6307,0.00279916025192442,0.2858,0.793360433604336
31089,0.416,3.7625,0.00185221290699942,1.0258,0.819935691318328
31091,0.398,3.5547,0,0.0661,0.85589519650655
31093,0.376,4.4104,0.00371574547143521,0.6459,0.68381601362862
31095,0.397,3.8797,0,0.7502,0.652700656234225
31097,0.355,4.3631,0.0568293160885753,0.5103,0.615709459459459
31099,0.4,4.9894,0.00198473282442748,0.655,0.780341624213365
31101,0.428,4.0826,0.00214267708595916,0.7934,0.812345679012346
31103,0.385,3.4038,0,0.0863,0.813653136531365
31105,0.381,4.0233,0,0.3644,0.799674267100977
31107,0.422,3.5349,0.00373569927620827,0.8566,0.731485905398949
31109,0.435,5.0217,0.0320589435634328,27.4432,0.567514625764081
31111,0.429,4.4667,0.00696147233730729,3.5481,0.687977036988714
31113,0.329,4.2857,0,0.072,0.838196286472148
31115,0.407,3.1364,0,0.055,0.813648293963255
31117,0.325,5.0833,0.00200803212851406,0.0498,0.837662337662338
31119,0.432,4.2911,0.0126702565726956,3.4727,0.785081348053457
31121,0.364,4.6171,0.00508342022940563,0.7672,0.762455271125791
31123,0.436,3.6986,0,0.498,0.77135231316726
31125,0.4,4.0729,0.0101351351351351,0.3552,0.718192627824019
31127,0.42,4.1852,0.00630372492836676,0.698,0.703061500948252
31129,0.445,3.2076,0.0097647581003107,0.4506,0.769607843137255
31131,0.403,4.616,0.000259925921112483,1.5389,0.683594825213322
31133,0.371,4.1471,0,0.2682,0.670088980150582
31135,0.342,4.6151,0,0.2771,0.827496757457847
31137,0.405,4.3602,0.00348280365694384,0.9188,0.81835811247576
31139,0.348,4.6579,0.00370218017276841,0.7293,0.83451536643026
31141,0.388,4.8359,0.00163671272544144,3.1771,0.802027864906266
31143,0.424,4.4104,0,0.5164,0.799152542372881
31145,0.411,3.9674,0.00176662017666202,1.0755,0.790005833171301
31147,0.382,3.6698,0,0.8358,0.689221272554606
31149,0.449,3.462,0,0.1494,0.843359818388195
31151,0.381,4.5893,0.00636021971668112,1.3836,0.555433388308594
31153,0.36,6.5189,0.0334290009566762,14.634,0.693540976074042
31155,0.379,5.6495,0.000745712155108128,2.0115,0.684000796971508
31157,0.43,3.7643,0.00537236521119426,3.6483,0.725404553916655
31159,0.411,5.4872,0.00838612368024133,1.6575,0.711462985519015
31161,0.429,3.1003,0,0.5403,0.826982892690513
31163,0.399,3.6741,0,0.2962,0.657407407407407
31165,0.446,4.3313,0,0.1218,0.839080459770115
31167,0.402,4.5613,0,0.636,0.790500736377025
31169,0.409,3.6719,0.000388349514563107,0.515,0.726529160739687
31171,0.532,4.1,0.00151057401812689,0.0662,0.855203619909502
31173,0.424,4.0553,0.00482625482625483,0.7252,0.614965986394558
31175,0.428,3.4211,0,0.4221,0.745702952842662
31177,0.391,6.087,0.0035489758669641,1.9724,0.716373671300082
31179,0.389,4.3956,0.00632097707306621,0.9334,0.732856438085841
31181,0.413,3.7386,0.0123769338959212,0.3555,0.710086163203244
31183,0.515,4.2955,0,0.0741,0.809734513274336
31185,0.416,4.7126,0.0112894064186311,1.4084,0.7994354479275
32001,0.374,5.3134,0.016029792746114,2.4704,0.725806451612903
32003,0.431,5.608,0.0971086029315287,182.1507,0.472768855667007
32005,0.446,6.3531,0.00260542102728029,4.5674,0.643783371472159
32007,0.372,6.3327,0.0118857930321692,4.6442,0.792128492732462
32009,0.471,4.4118,0,0.0849,0.782515991471215
32011,0.395,6.1472,0,0.1387,0.789764868603043
32013,0.389,5.5084,0.00113442994895065,1.763,0.736344736344736
32015,0.437,5.4008,0.0160491381018427,0.5047,0.789940828402367
32017,0.388,4.2955,0.0446606234799912,0.4523,0.785963165754107
32019,0.405,4.8513,0.00840352633955744,5.0931,0.659129920094703
32021,0.502,3.0217,0.00994919559695174,0.4724,0.58264282599215
32023,0.426,4.2192,0.021358364000559,4.2934,0.596392729314338
32027,0.349,5.3042,0.0545109811976616,0.6329,0.707278481012658
32029,0.272,6.0925,0,0.4265,0.585240541802896
32031,0.448,5.5525,0.0229644371376655,40.4495,0.518205935134854
32033,0.396,4.6148,0.00662251655629139,0.906,0.699248120300752
32510,0.44,5.2096,0.0136259997828526,5.5262,0.578586497890295
33001,0.418,5.4565,0.00468069784949756,6.1102,0.55608214849921
33003,0.436,5.0479,0.00365615347439642,4.7591,0.521772881857164
33005,0.417,5.5719,0.00496281130950838,7.7174,0.399635878140551
33007,0.41,4.2786,0.00356954402954962,3.2217,0.483660130718954
33009,0.442,5.2691,0.00851376918225773,8.5626,0.433139659076345
33011,0.411,6.8513,0.0199217042247923,40.2576,0.511703671679585
33013,0.411,6.2225,0.00823456356813089,14.8156,0.471471353655825
33015,0.4,7.4842,0.00696710260213024,29.668,0.517159659440007
33017,0.417,5.8363,0.00845827579404222,12.1656,0.436141074628884
33019,0.407,5.0016,0.00478412795197111,4.2641,0.466792470198371
34001,0.443,5.4934,0.162964416923442,27.0016,0.46704679870189
34003,0.468,8.135,0.0570246222480322,88.8546,0.477998616703572
34005,0.4,7.5383,0.159768855548161,44.6301,0.462046475377894
34007,0.442,6.0362,0.188469774846838,51.6937,0.370299946567054
34009,0.458,5.4441,0.0553605073769395,9.7127,0.569968161833185
34011,0.439,5.0035,0.205015908183376,15.5266,0.466050251256281
34013,0.522,5.4176,0.4090669252599,77.1353,0.295107586363022
34015,0.394,7.1883,0.0971527172537884,28.4552,0.470662361187682
34017,0.487,5.3475,0.136415016466902,59.3615,0.326716245793227
34019,0.434,10.25,0.0277183690171947,12.9517,0.600807188547061
34021,0.476,7.1767,0.197254919208968,36.3778,0.382134331984963
34023,0.407,7.6321,0.0970027763674985,78.1957,0.430702655920376
34025,0.456,8.2013,0.0768477096002393,64.1984,0.547173323045894
34027,0.448,9.6316,0.0313423680808846,48.5828,0.580431428035038
34029,0.426,5.9939,0.0335215093698932,56.5428,0.604217001626126
34031,0.463,5.4888,0.12486471778442,48.8793,0.442274858723097
34033,0.403,5.9452,0.150647146191386,6.5982,0.530899830220713
34035,0.449,9.6233,0.0853195390256679,32.0712,0.520093378738617
34037,0.383,8.1488,0.0188906300623516,15.1239,0.648989159097568
34039,0.477,6.6433,0.213768796092328,52.205,0.406088635210288
34041,0.401,6.9767,0.0309673533089343,10.9567,0.615344259542946
35001,0.454,4.6121,0.0309130821828206,62.6822,0.478344994801514
35003,0.423,3.0413,0.000586510263929619,0.341,0.717545638945233
35005,0.442,3.6445,0.0061572997674978,6.2365,0.683822506607317
35006,0.44,3.6146,0.0038716814159292,2.712,0.458105038086329
35007,0.43,3.9249,0.0034264829056575,1.3133,0.518693162681037
35009,0.45,3.6621,0.0841150580180501,4.4986,0.747682584269663
35011,0.456,2.7821,0.00258531540847983,0.1934,0.714285714285714
35013,0.455,3.5544,0.0190072743265308,19.7819,0.484646938672159
35015,0.467,4.451,0.0136908935109449,5.1348,0.656355344041245
35017,0.423,3.5896,0.00575312047909027,2.9723,0.456902485659656
35019,0.473,2.9085,0.00572737686139748,0.4365,0.403446752098984
35021,0.438,3.1042,0.00916030534351145,0.0655,0.587677725118483
35023,0.414,3.902,0.0137972405518896,0.5001,0.555907172995781
35025,0.428,4.2816,0.0509834992593613,5.8058,0.796827163929864
35027,0.432,4.4079,0.00354270394484872,2.0888,0.67796799820969
35028,0.352,10.0423,0.00526287233465357,1.8431,0.523929925952682
35029,0.478,2.6661,0.00714713366262536,2.6724,0.551463770035766
35031,0.474,3.2615,0.0112519179405581,7.0388,0.357422070762754
35033,0.461,3.3622,0.000199203187250996,0.502,0.329764453961456
35035,0.412,3.8262,0.0465145714014492,6.3206,0.682519469069893
35037,0.449,2.9797,0.00643943599422671,0.9007,0.647216796875
35039,0.431,4.2514,0.00415498844470669,4.0674,0.344305155192063
35041,0.451,3.2169,0.0277394717301368,1.8854,0.701898554831397
35043,0.401,5.6703,0.0242100487111659,11.6811,0.511990161918426
35045,0.447,4.5361,0.00811627337307096,12.247,0.66264326324339
35047,0.466,3.0956,0.0108391608391608,2.86,0.274449564772145
35049,0.488,5.2923,0.00935881979916516,14.3501,0.280969548208944
35051,0.462,2.5642,0.00316330565440886,1.2645,0.616397955171058
35053,0.487,3.2329,0.0103507129879425,1.8163,0.476604018146468
35055,0.458,3.58,0.00235339015392444,3.1444,0.24896408839779
35057,0.453,3.5146,0.00501026198237354,1.6566,0.623791705643904
35059,0.404,3.7415,0.0439414114513981,0.3755,0.774452164617851
35061,0.42,4.2955,0.0150195846366275,7.0974,0.559496433721791
36001,0.447,5.535,0.115693116266286,29.8341,0.378349473746321
36003,0.415,4.0917,0.0120062359539187,4.9391,0.64465759536025
36005,0.483,3.3794,0.339762683229958,138.1529,0.167222468775756
36007,0.455,4.3467,0.0429027350173404,19.5209,0.47897978390098
36009,0.405,4.1482,0.012420814198061,8.0349,0.589694174143814
36011,0.408,4.7414,0.0399029927244543,7.9994,0.479178251467408
36013,0.428,4.0179,0.0212786586912096,13.4078,0.530821372316514
36015,0.444,4.242,0.0583591383945282,8.8161,0.542831593066989
36017,0.425,4.3991,0.00938064212261559,5.0956,0.549670228539291
36019,0.419,4.7786,0.0336126230811571,8.1755,0.455161946588304
36021,0.473,5.4573,0.0498095375861903,6.2217,0.434767468853981
36023,0.415,4.4853,0.015723857531064,4.8207,0.509589301860753
36025,0.419,4.1656,0.0147205264752998,4.6194,0.577351516059743
36027,0.414,6.8472,0.0952677566079257,29.2187,0.51864588176467
36029,0.458,4.6609,0.13319842485233,91.42,0.416179472394757
36031,0.422,4.493,0.0329053181111082,3.7927,0.521660754782811
36033,0.422,4.0587,0.0712867749235717,5.0374,0.466721981864517
36035,0.435,4.1425,0.0184804928131417,5.5031,0.568329928995234
36037,0.396,4.8197,0.0223508796041781,5.8208,0.611795229244114
36039,0.437,4.6213,0.0619510505186363,4.9071,0.588329164150781
36041,0.414,4.5242,0.00658551187387747,0.5011,0.662073097663271
36043,0.407,4.2048,0.00924101923477314,6.2439,0.570061622076779
36045,0.425,4.3447,0.0471023427866831,11.7595,0.548187144434066
36047,0.5,4.2894,0.347422522004302,253.814,0.248499359758565
36049,0.403,4.1719,0.00744132799084144,2.6205,0.578858111927643
36051,0.393,5.1698,0.0280865077103322,6.3162,0.597735439690827
36053,0.411,5.167,0.017790691017347,6.9868,0.552057850050367
36055,0.449,5.1105,0.142879988409299,73.1621,0.480803397125277
36057,0.418,4.2716,0.0142910018095081,4.8632,0.536218013298408
36059,0.449,9.245,0.10835208445797,135.4141,0.466773845110402
36061,0.598,6.6818,0.153416921556458,162.0962,0.16665880226984
36063,0.425,4.5749,0.0652616570291641,21.4613,0.489174250460611
36065,0.435,4.5433,0.0568932904527137,23.1029,0.55409190618145
36067,0.449,5.0129,0.0994610506647629,45.3846,0.441427564683379
36069,0.423,5.53,0.0223981574780481,10.4205,0.56398053465389
36071,0.407,6.9255,0.0960939906731678,37.6548,0.550489467024795
36073,0.386,4.6418,0.0693015573383672,4.238,0.629646130346232
36075,0.412,4.5071,0.00963088462677238,12.1588,0.505582593758946
36077,0.424,4.4057,0.0196340559868569,6.2086,0.512059747785985
36079,0.392,8.8036,0.0231356761610719,9.9111,0.575275089790223
36081,0.43,5.487,0.192056554593086,227.886,0.280448752662551
36083,0.408,5.4221,0.0459614429545352,15.5043,0.484312674882419
36085,0.427,7.1206,0.0992656798463474,48.3168,0.56896516801588
36087,0.439,8.2368,0.113357641154666,29.7298,0.497836279879456
36089,0.413,4.167,0.0296422518270124,10.9742,0.435371831502792
36091,0.405,6.4705,0.0154971800213404,21.6491,0.529818470091217
36093,0.422,5.4468,0.0849714900913115,15.0474,0.466709029478317
36095,0.4,4.9695,0.0126049099424763,3.1813,0.593695930188821
36097,0.394,4.4575,0.0241850127011008,1.8896,0.580805028405657
36099,0.396,4.5571,0.0466926070038911,3.4181,0.52457507082153
36101,0.429,4.2812,0.0154126238699133,9.6674,0.643988389265163
36103,0.417,8.453,0.0723381697758083,151.1028,0.487938596491228
36105,0.429,4.8586,0.0851772825457036,7.5924,0.495376955903272
36107,0.397,5.1011,0.00551948696567197,5.0367,0.580364390727879
36109,0.476,4.6506,0.0353538868397244,10.0583,0.336702874070994
36111,0.429,5.7485,0.0575395295025068,18.151,0.433902237743838
36113,0.428,5.0168,0.00784874435301097,6.5743,0.55114784868611
36115,0.389,4.6886,0.0329673846941715,6.2486,0.555712936732767
36117,0.387,5.2351,0.0371489668114076,9.1658,0.603739288496494
36119,0.535,7.9585,0.140241293925504,94.905,0.406590199340396
36121,0.385,4.8943,0.0640602582496413,4.182,0.64910123543533
36123,0.441,4.4947,0.0111718176628884,2.4526,0.595784061696658
37001,0.428,4.4172,0.179858947702892,14.4769,0.618126502403846
37003,0.436,4.152,0.0562048624510723,3.6278,0.696315617867623
37005,0.483,3.2541,0.00706098120128382,1.0905,0.599746942218473
37007,0.464,3.3706,0.479063502753239,2.5243,0.41453272050777
37009,0.437,3.5312,0.00451564770094632,2.5467,0.619629281626377
37011,0.545,3.4676,0.0264201530469754,1.7903,0.75927183806548
37013,0.456,3.9817,0.275672384928141,4.5993,0.640454097765798
37015,0.479,2.7487,0.625058633449732,1.9187,0.387519260400616
37017,0.47,3.0823,0.347155374552635,3.2412,0.505594865887774
37019,0.445,4.4321,0.0921772428884026,9.8712,0.606436696077389
37021,0.468,4.375,0.0697661033607976,22.5869,0.503816198617785
37023,0.43,3.6061,0.0656949891557194,8.8987,0.612894616440445
37025,0.43,5.4274,0.141491147126764,16.1473,0.674155422372518
37027,0.439,3.7308,0.049167317527903,7.9382,0.678862850055487
37029,0.368,5.848,0.16544,0.9375,0.630833333333333
37031,0.43,4.6982,0.0685193075478546,6.3369,0.696411650805422
37033,0.418,3.6414,0.341398312381608,2.3228,0.517523364485981
37035,0.445,4.3303,0.0805893385409617,15.5157,0.678120166153953
37037,0.453,5.5333,0.137800273419699,6.1444,0.50064983655626
37039,0.44,3.7708,0.00564820822043277,2.6203,0.671151922902082
37041,0.451,3.7825,0.357782486841206,1.4629,0.557213930348259
37043,0.453,3.5089,0.0241967473224911,1.0084,0.662851196670135
37045,0.436,3.7889,0.204676043160346,9.8331,0.61606043189096
37047,0.484,3.2283,0.304662349676226,5.405,0.511698733442908
37049,0.432,4.4298,0.233105001601422,9.6789,0.608122513715192
37051,0.441,4.2733,0.352758990805519,30.9316,0.520103929847353
37053,0.389,5.5261,0.0732509593893645,2.3713,0.673453229272707
37055,0.435,5.2173,0.036967271014834,3.3976,0.603511290954184
37057,0.423,4.4016,0.091724186550281,15.6033,0.711245786660311
37059,0.422,5.111,0.0705015261682011,4.0297,0.744990342829551
37061,0.447,3.3703,0.25757286374575,5.2358,0.582717872968981
37063,0.455,4.9928,0.365128601304741,25.6296,0.318588367099244
37065,0.459,3.0734,0.56227893355646,5.2586,0.390365448504983
37067,0.465,4.7438,0.250978085690974,34.6851,0.545266859260556
37069,0.411,4.3446,0.265117742696806,5.7201,0.554084424467461
37071,0.446,4.211,0.141400650015583,20.2149,0.694311365191835
37073,0.422,4.7217,0.358719169190826,1.1555,0.475600693584345
37075,0.456,2.7786,0.0026368658965344,0.7964,0.679049785190801
37077,0.41,4.8186,0.333824321896892,5.567,0.512934782608696
37079,0.429,3.8657,0.383148710910695,2.0402,0.588692140416278
37081,0.47,4.61,0.309369215220207,46.4041,0.496656994440161
37083,0.473,2.9681,0.522841902826663,5.5118,0.413914483901025
37085,0.415,4.2369,0.214216834274693,10.8885,0.646533909449559
37087,0.447,3.9676,0.0125055275493057,5.6535,0.565527120678307
37089,0.432,4.4899,0.0320034285828192,10.0333,0.652173913043478
37091,0.459,3.0958,0.595893647180104,2.3281,0.365717981888745
37093,0.406,4.1595,0.33081820325395,4.241,0.477727566171724
37095,0.392,4.0488,0.383751902587519,0.5256,0.539752650176678
37097,0.453,4.8234,0.123162571668019,15.0346,0.681647872608711
37099,0.451,3.7672,0.0233764095810355,3.6447,0.520846742473003
37101,0.408,4.9897,0.156136861965224,15.6888,0.685168972158991
37103,0.435,3.3563,0.334962106102912,1.0028,0.582594864803454
37105,0.424,4.333,0.193805141663357,5.7919,0.609902995416267
37107,0.463,3.2188,0.400239306012564,5.6831,0.571935020642614
37109,0.423,4.7859,0.0605681443185568,7.2728,0.680846691327579
37111,0.407,3.7374,0.0372358730814234,4.3587,0.665312856961543
37113,0.497,3.8351,0.0140767319900635,3.2607,0.632753175189839
37115,0.414,3.75,0.0136451277994759,2.0227,0.550317511570337
37117,0.46,3.2121,0.426853453732225,2.3699,0.511924302404171
37119,0.474,5.5587,0.288991150606894,86.1189,0.479961273612512
37121,0.438,3.3118,0.00452517527087317,1.569,0.778472821397757
37123,0.473,3.3223,0.194893648018648,2.7456,0.571559353066829
37125,0.43,4.694,0.148291409587091,8.428,0.646819338422392
37127,0.459,4.2909,0.362650031245286,9.2814,0.574174903668956
37129,0.485,4.7644,0.155249309891641,18.9463,0.560701815860938
37131,0.457,2.9349,0.578234923099316,2.0611,0.362687765164545
37133,0.411,4.1725,0.169044865934944,16.5181,0.697845680369312
37135,0.528,4.9836,0.134510815000442,12.4503,0.326299008775807
37137,0.419,3.7936,0.226062550120289,1.247,0.611390284757119
37139,0.442,4.4319,0.383423414489017,4.0334,0.487017335019716
37141,0.428,4.276,0.193835006476684,4.9408,0.588720688631641
37143,0.46,3.7798,0.266677448047222,1.2367,0.600607902735562
37145,0.424,4.4381,0.272941744189164,3.7301,0.592042440318302
37147,0.497,3.6732,0.331624224154386,15.1931,0.535372011050776
37149,0.421,3.9246,0.0548490082168839,1.9107,0.579526429083951
37151,0.449,3.9642,0.0583894494524645,13.9443,0.74690041059496
37153,0.5,2.9403,0.306287679282652,4.5947,0.480262742373524
37155,0.481,2.8426,0.238170198768855,12.7686,0.47394540942928
37157,0.417,3.816,0.190061625745867,9.2007,0.614765321211457
37159,0.427,4.5253,0.151033212749387,13.7387,0.676555829710571
37161,0.444,3.4881,0.109955188193752,6.3153,0.666364833717484
37163,0.456,3.4779,0.279255825766715,6.2996,0.56857969948996
37165,0.476,3.1439,0.380474803539045,3.6394,0.446048831714361
37167,0.422,4.3491,0.113991477272727,5.9136,0.70103907392043
37169,0.402,3.9975,0.0491767575572785,4.5916,0.701559719459856
37171,0.442,3.6511,0.0385084388770335,7.2166,0.678939907064661
37173,0.442,3.3272,0.00882771003216877,1.3367,0.517475534252047
37175,0.447,3.8446,0.0500568828213879,2.9886,0.61643927683312
37177,0.471,3.0313,0.400048638132296,0.4112,0.538998097653773
37179,0.448,6.0074,0.122357741460088,18.1852,0.705550454886904
37181,0.469,3.3874,0.486123711819853,4.2987,0.43984890197836
37183,0.436,6.4008,0.20166055511916,82.8759,0.514632597006379
37185,0.522,2.7876,0.523407521105142,1.9545,0.354993514915694
37187,0.485,3.2845,0.498189382849218,1.2979,0.456819866567828
37189,0.517,3.3801,0.0127475580249126,4.4636,0.530171132532167
37191,0.425,4.0325,0.320796186777297,11.329,0.625469246318221
37193,0.464,3.4154,0.0404278653305891,6.6563,0.708698255857474
37195,0.449,3.8712,0.385735686836449,7.6765,0.539108271821522
37197,0.411,3.8105,0.037180170575693,3.752,0.77518396346105
37199,0.407,3.4949,0.00403577661431065,1.8336,0.524988991633642
38001,0.419,3.555,0,0.2291,0.713166144200627
38003,0.44,4.1911,0.00350553505535055,1.084,0.611149704758597
38005,0.464,3.0809,0.00304833793003339,0.6889,0.45024763619991
38007,0.468,5.5192,0,0.0912,0.806104129263914
38009,0.473,3.9643,0.00264509102224988,0.6427,0.672597864768683
38011,0.444,4.7232,0,0.2944,0.750293083235639
38013,0.44,4.9013,0,0.2027,0.699306759098787
38015,0.429,5.207,0.00443873379278122,7.7049,0.687398988582451
38017,0.469,4.5891,0.0199995645958361,13.7803,0.59715002417795
38019,0.425,4.7143,0.000256081946222791,0.3905,0.627049180327869
38021,0.452,3.6896,0.00205953941209511,0.5341,0.673680456490727
38023,0.457,4.6953,0.00107353730542136,0.1863,0.595541401273885
38025,0.432,4.527,0.00180831826401447,0.3318,0.667802385008518
38027,0.416,3.805,0.0128258171286719,0.2417,0.542358803986711
38029,0.447,3.3947,0.00197628458498024,0.3542,0.69
38031,0.509,4.0801,0,0.3424,0.693097547062179
38033,0.465,2.9226,0,0.1533,0.781420765027322
38035,0.461,4.236,0.0160425397683746,6.6573,0.571111773077814
38037,0.451,4.1875,0.000396039603960396,0.2525,0.772357723577236
38039,0.449,3.8952,0,0.231,0.635467980295567
38041,0.427,3.9018,0.00664727877025343,0.2407,0.704054054054054
38043,0.456,3.8438,0,0.2298,0.665435745937962
38045,0.462,4.1992,0.000734394124847001,0.4085,0.685504745470233
38047,0.432,4.0917,0,0.1946,0.750889679715303
38049,0.431,3.7039,0,0.5275,0.620947630922693
38051,0.425,3.75,0.00217864923747277,0.2754,0.731038506417736
38053,0.466,4.633,0.00518412584912406,0.5594,0.68809349890431
38055,0.405,5.0679,0.00478468899521531,0.836,0.636962994470438
38057,0.404,5.764,0.00615964802011314,0.7955,0.714254577157803
38059,0.39,4.8791,0.00297872340425532,2.585,0.661737670849652
38061,0.435,4.6821,0.00397553516819572,0.654,0.504480584135413
38063,0.43,3.6336,0,0.3234,0.579277864992151
38065,0.383,6.1607,0,0.1624,0.708894878706199
38067,0.437,4.5457,0.00105166294202708,0.7607,0.64188836724048
38069,0.409,3.4668,0.000731528895391368,0.4101,0.674333026678933
38071,0.43,4.3009,0.00186600319886263,1.1254,0.602293671922998
38073,0.391,4.3944,0.0017636684303351,0.567,0.522024729520866
38075,0.404,4.3137,0,0.2291,0.648351648351648
38077,0.413,4.5403,0.00368290768580571,1.6563,0.64328559187171
38079,0.474,3.0921,0.00365710942071387,1.3672,0.346364541832669
38081,0.403,4.7652,0.003942828979793,0.4058,0.522831050228311
38083,0.457,3.5968,0,0.132,0.77457264957265
38085,0.474,2.9858,0,0.4144,0.281167108753316
38087,0.406,4.2679,0.00142247510668563,0.0703,0.785876993166287
38089,0.42,4.6422,0.00366185861653195,2.2393,0.697054834334431
38091,0.503,4.5037,0,0.1929,0.484647302904564
38093,0.428,4.248,0.00287104622871046,2.055,0.645818832653873
